ACY02013.1,ACY02013.1_Pseudomonas_sp._C2.through.C5_shortchain_OTHER,100,541,0,0,1,541,1,541,0,1090,100
ACY02013.1,YP_856992.1_Aeromonas_hydrophila_aryl.and.biaryl.derivatives_aryl_ARYL,67.033,546,164,5,3,539,7,545,0,706,75.46
ACY02013.1,BAC87906.1_Acinetobacter_baumannii_aryl.and.biaryl.derivatives_aryl_ARYL,56.522,529,229,1,3,530,5,533,0,625,72.02
ACY02013.1,ACR11042.1_Teredinibacter_turnerae_aryl.and.biaryl.derivatives_aryl_ARYL,56.767,532,225,3,2,533,9,535,0,614,71.43
ACY02013.1,a0745,60.355,507,195,5,27,531,4,506,0,597,73.57
ACY02013.1,a0746,60.118,509,197,4,27,533,4,508,0,591,71.51
ACY02013.1,ABS75234.1_Bacillus_amyloliquefaciens_aryl.and.biaryl.derivatives_aryl_ARYL,50.469,533,259,3,3,534,2,530,1.29E-180,516,65.1
ACY02013.1,AAG31128.1_Stigmatella_aurantiaca_aryl.and.biaryl.derivatives_aryl_ARYL,50.654,535,258,4,2,534,11,541,2.14E-180,515,65.05
ACY02013.1,CAB15188.1_Bacillus_subtilis_aryl.and.biaryl.derivatives_aryl_ARYL,50.093,537,259,3,6,539,5,535,2.32E-180,515,63.31
ACY02013.1,NP_230421.1_Vibrio_cholerae_aryl.and.biaryl.derivatives_aryl_ARYL,50.094,533,258,5,6,533,5,534,8.70E-180,514,66.04
ACY02013.1,CAJ45636.1_Vibrio_anguillarum_aryl.and.biaryl.derivatives_aryl_ARYL,49.624,532,265,2,6,534,9,540,8.04E-175,501,64.29
ACY02013.1,AAO07759.1_Vibrio_vulnificus_aryl.and.biaryl.derivatives_aryl_ARYL,48.684,532,270,3,6,534,8,539,1.07E-174,501,65.41
ACY02013.1,AEI70243.1_Paenibacillus_elgii_aryl.and.biaryl.derivatives_aryl_ARYL,49.149,529,265,2,6,533,6,531,6.13E-172,494,64.08
ACY02013.1,CBA63660.1_Streptomyces_sp._aryl.and.biaryl.derivatives_aryl_ARYL,49.432,528,259,5,9,531,9,533,6.55E-172,494,64.02
ACY02013.1,a0093,49.807,518,251,3,25,539,2,513,2.75E-170,488,63.32
ACY02013.1,A0A140DJY3_9ACTN_Streptomyces_gandocaensis_aryl.and.biaryl.derivatives_aryl_ARYL,50.093,539,255,7,6,537,5,536,1.20E-168,485,63.08
ACY02013.1,AAZ55904.1_Thermobifida_fusca_aryl.and.biaryl.derivatives_aryl_ARYL,48.066,543,261,4,7,537,6,539,3.92E-167,481,62.25
ACY02013.1,a0679,49.315,511,251,5,28,533,1,508,3.66E-166,478,65.36
ACY02013.1,a0622,46.589,513,272,1,25,537,1,511,4.59E-165,475,63.16
ACY02013.1,EFL06871.1_Streptomyces_sp._aryl.and.biaryl.derivatives_aryl_ARYL,48.224,535,244,8,7,535,8,515,3.94E-159,460,63.18
ACY02013.1,AEF33098.1_Streptomyces_pyridomyceticus_aryl.and.biaryl.derivatives_aryl_ARYL,46.111,540,275,4,8,535,7,542,1.26E-155,452,59.81
ACY02013.1,ADE34495.1_Streptomyces_sp._aryl.and.biaryl.derivatives_aryl_ARYL,48.619,543,259,7,6,533,5,542,3.91E-151,441,60.22
ACY02013.1,a0482,48.065,491,253,1,39,529,15,503,5.62E-148,431,62.73
ACY02013.1,ACU36660.1_Actinosynnema_mirum_aryl.and.biaryl.derivatives_aryl_ARYL,48.435,543,238,8,8,526,21,545,2.37E-146,429,58.93
ACY02013.1,AGE11892.1_Streptomyces_sp._aryl.and.biaryl.derivatives_aryl_ARYL,45.541,527,279,5,6,529,46,567,1.22E-144,425,59.39
ACY02013.1,AFB35629.1_Streptomyces_antibioticus_aryl.and.biaryl.derivatives_aryl_ARYL,44.796,538,281,6,7,532,6,539,1.95E-144,424,58.92
ACY02013.1,AGN74880.1_Streptomyces_griseoviridis_aryl.and.biaryl.derivatives_aryl_ARYL,44.09,533,289,2,9,535,8,537,1.99E-144,423,57.6
ACY02013.1,EYT83445.1_Streptomyces_sp._aryl.and.biaryl.derivatives_aryl_ARYL,44.151,530,295,1,8,536,7,536,3.74E-144,422,57.92
ACY02013.1,BAH33406.1_Rhodococcus_erythropolis_aryl.and.biaryl.derivatives_aryl_ARYL,45.537,549,282,4,3,539,10,553,1.29E-142,419,60.11
ACY02013.1,b0534,52.67,412,190,3,53,463,1,408,1.67E-141,411,66.75
ACY02013.1,CAJ34366.1_Micromonospora_sp._aryl.and.biaryl.derivatives_aryl_ARYL,42.83,523,295,2,8,530,2,520,1.80E-141,415,58.51
ACY02013.1,NCSB2_STRCZ_Streptomyces_carzinostaticus_aryl.and.biaryl.derivatives_aryl_ARYL,44.238,538,286,6,6,530,13,549,3.53E-140,413,58.55
ACY02013.1,DT87_RS23320_Streptomyces_sp._aryl.and.biaryl.derivatives_aryl_ARYL,45.203,542,266,5,7,529,6,535,4.07E-139,410,58.67
ACY02013.1,ADB92576.1_Streptomyces_caelestis_aryl.and.biaryl.derivatives_aryl_ARYL,44.771,545,278,5,6,530,1,542,6.48E-139,409,56.15
ACY02013.1,ALE27504.1_Streptomyces_sp._aryl.and.biaryl.derivatives_aryl_ARYL,43.68,538,279,6,8,529,7,536,7.21E-136,402,58.92
ACY02013.1,AAO07763.1_Vibrio_vulnificus_aryl.and.biaryl.derivatives_aryl_ARYL,41.929,539,288,3,6,533,16,540,4.30E-135,399,56.96
ACY02013.1,a0690,45.272,497,247,5,43,529,12,493,9.28E-135,397,60.56
ACY02013.1,ATV95617.1_Amycolatopsis_sp._aryl.and.biaryl.derivatives_aryl_ARYL,43.566,544,296,6,1,534,1,543,1.24E-134,399,56.62
ACY02013.1,CAJ87594.1_Escherichia_coli_aryl.and.biaryl.derivatives_aryl_ARYL,45.07,497,248,5,43,529,31,512,7.71E-134,396,60.36
ACY02013.1,WP_028678153.1_Salinispora_arenicola_aryl.and.biaryl.derivatives_aryl_ARYL,42.884,527,297,2,7,533,6,528,1.38E-131,390,55.79
ACY02013.1,CAA73130.1_Yersinia_enterocolitica_aryl.and.biaryl.derivatives_aryl_ARYL,44.467,497,251,5,43,529,31,512,1.49E-131,390,59.96
ACY02013.1,CCC55917.1_Streptomyces_sp._aryl.and.biaryl.derivatives_aryl_ARYL,43.094,543,279,7,14,534,21,555,2.45E-127,380,55.25
ACY02013.1,BAE98151.1_Streptomyces_lasaliensis_aryl.and.biaryl.derivatives_aryl_ARYL,43.68,538,278,7,6,535,5,525,1.30E-126,377,57.25
ACY02013.1,MBTA_MYCTU_Mycobacterium_tuberculosis_aryl.and.biaryl.derivatives_aryl_ARYL,43.289,529,289,5,6,526,20,545,3.89E-126,377,55.58
ACY02013.1,AVR52597.1_Streptomyces_sp._aryl.and.biaryl.derivatives_aryl_ARYL,44.158,505,266,6,31,526,1,498,1.70E-123,369,59.01
